id,type,x,y,key,lon,lat,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,GEOID_Data,nodes_tract,pop_tract,median_inc,stops_tract
"1590",FWJCT,"6227","51576","1565",6333249.000029999762774,2186288.999844000209123,14555,"06","019","005406","1","060190054061",Block Group 1,G5030,S,638137.000000000000000,0.000000000000000,"+36.8337528","-119.7767655",0.032444183370910,0.000064461607505,15000US060190054061,18.000000000000000,1169.000000000000000,61250.000000000000000,4.000000000000000
"1591",FWJCT,"8014","51278","1566",6333067.000029998831451,2185887.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"1592",FWJCT,"8962","51603","1567",6330964.000029999762774,2183405.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1593",FWJCT,"2303","53075","1568",6329681.000029999762774,2181014.999844000209123,18300,"06","019","004505","1","060190045051",Block Group 1,G5030,S,1285709.000000000000000,0.000000000000000,"+36.8156827","-119.7948930",0.046845429670955,0.000129846126677,15000US060190045051,35.000000000000000,2353.000000000000000,54944.000000000000000,4.000000000000000
"1594",FWJCT,"4470","53181","1569",6330339.000029999762774,2180720.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1595",FWJCT,"5291","52678","1570",6330369.000029999762774,2181422.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1596",FWJCT,"7324","52307","1571",6330371.000029999762774,2182332.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1597",FWJCT,"7044","53179","1572",6330340.000029999762774,2182191.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1598",FWJCT,"10175","52865","1573",6330621.000029999762774,2182327.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1599",FWJCT,"3036","54341","1574",6330957.000029999762774,2182306.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1600",FWJCT,"3981","54175","1575",6330375.000029999762774,2181917.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1601",FWJCT,"5471","53814","1576",6333005.000029999762774,2180992.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"1602",FWJCT,"6214","54002","1577",6332670.000029999762774,2180994.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1603",FWJCT,"8389","54559","1578",6332993.000029999762774,2180328.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"1604",FWJCT,"8763","54543","1579",6333333.000030000694096,2180989.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"1605",FWJCT,"2304","55408","1580",6334332.000029999762774,2180979.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"1606",FWJCT,"4959","55283","1581",6333031.000029999762774,2182113.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"1607",FWJCT,"4878","55736","1582",6333001.000029999762774,2181261.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"1608",FWJCT,"8092","54947","1583",6333013.000030000694096,2180705.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"1609",FWJCT,"7812","55686","1584",6333040.000030000694096,2185176.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"1610",FWJCT,"10209","55419","1585",6333051.000029999762774,2184981.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"1611",FWJCT,"2798","56685","1586",6333060.000029999762774,2184593.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"1612",FWJCT,"4872","56271","1587",6332846.000029999762774,2184970.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"1613",FWJCT,"4534","57302","1588",6333205.000030000694096,2184981.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"1614",FWJCT,"6878","56906","1589",6333707.000029998831451,2184982.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"1615",FWJCT,"7873","56544","1590",6329023.000029999762774,2181013.999844000209123,18300,"06","019","004505","1","060190045051",Block Group 1,G5030,S,1285709.000000000000000,0.000000000000000,"+36.8156827","-119.7948930",0.046845429670955,0.000129846126677,15000US060190045051,35.000000000000000,2353.000000000000000,54944.000000000000000,4.000000000000000
"1616",FWJCT,"9580","56783","1591",6330679.000029999762774,2179699.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1617",FWJCT,"5532","57312","1592",6330575.000029999762774,2179700.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1618",FWJCT,"6574","57639","1593",6330055.000029999762774,2179719.999844000209123,18300,"06","019","004505","1","060190045051",Block Group 1,G5030,S,1285709.000000000000000,0.000000000000000,"+36.8156827","-119.7948930",0.046845429670955,0.000129846126677,15000US060190045051,35.000000000000000,2353.000000000000000,54944.000000000000000,4.000000000000000
"1619",FWJCT,"2053","58044","1594",6330306.000029999762774,2179338.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1620",FWJCT,"4555","58515","1595",6330362.000029999762774,2180170.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1621",FWJCT,"5169","58264","1596",6330291.000029999762774,2178895.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1622",FWJCT,"5376","57924","1597",6330309.000029999762774,2177965.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"1623",FWJCT,"6039","59162","1598",6332988.000029999762774,2179456.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"1624",FWJCT,"10003","58069","1599",6332981.000030000694096,2179670.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"1625",FWJCT,"8628","58875","1600",6332980.000029999762774,2179890.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"1626",FWJCT,"6704","61598","1601",6332797.000029999762774,2179669.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"1627",FWJCT,"7591","63000","1602",6330290.000029999762774,2175760.999844000209123,13611,"06","019","005000","2","060190050002",Block Group 2,G5030,S,650921.999999999883585,0.000000000000000,"+36.7976980","-119.7859371",0.032766974499404,0.000065722690860,15000US060190050002,45.000000000000000,1621.000000000000000,41694.000000000000000,6.000000000000000
"1628",FWJCT,"6151","62037","1603",6332378.595797867514193,2175856.888469036668539,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"1629",FWJCT,"6933","63553","1604",6328966.000029999762774,2175764.999844000209123,1822,"06","019","005000","3","060190050003",Block Group 3,G5030,S,1276334.000000000000000,13838.000000000000000,"+36.8004617","-119.7941766",0.046880340491054,0.000130272982592,15000US060190050003,30.000000000000000,1653.000000000000000,66344.000000000000000,7.000000000000000
"1630",FWJCT,"5522","62495","1605",6330311.000029999762774,2176214.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"1631",FWJCT,"6304","64145","1606",6330289.000029999762774,2176183.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
